METER_ID,OBJECTID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID
14U85,837,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U85,90,{DFF43811-8053-4138-83A6-A54D6B2FB1A6}
14U84,838,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U84,90,{BE60AAC4-F920-4E84-B09B-9D43809C44EC}
14U83,839,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U83,90,{69D2329A-0885-4655-8A03-39E0C68A8A1A}
14U82,840,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U82,90,{898080FC-BE06-4C8A-BCEB-837D5012EE44}
14U81,841,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U81,90,{BE4CFA3F-CA5E-41B5-909A-76EE995ED851}
14U80,842,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U80,90,{9C0F1B2A-BE80-44D9-8D04-FB3048541E50}
14U79,843,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U79,90,{5E8D05EB-8D92-4A81-AF4E-2B670D710E6B}
14U78,844,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U78,90,{7632757F-12A9-425D-970A-996E3B7B2C89}
14U77,845,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U77,90,{778423D7-7FCD-4163-A7EA-DC0B0716445F}
14U76,846,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,14-U,14U76,90,{9BEB71CA-91E2-4DA4-AA8F-B21DC4E42DB2}
16T35,847,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T35,270,{97B4F691-F511-4DF9-93A5-6598ABA7507E}
16T34,848,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T34,270,{945867FC-FA7E-4935-8881-26B6A526A7E9}
16T33,849,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T33,270,{11D4AEA3-C8DD-4FE8-932F-A436FE787057}
16T32,850,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T32,270,{50538282-EBBE-4D0D-9358-387AC23D2FD3}
16T31,851,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T31,270,{37300F0B-FF93-4710-B964-4E37EED3433D}
16T30,852,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T30,270,{6E771134-C35F-46A8-953C-2C9E9551F122}
16T29,853,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T29,270,{646C8900-CFDD-4C58-986F-94E0D0F78606}
16T28,854,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T28,270,{86721534-DCE0-4925-9DE5-E14E216298D8}
16T27,855,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T27,270,{93F14D0F-8CCA-4BC1-A4CF-C43F69455318}
16T26,856,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,16-T,16T26,270,{DACBD2DC-B800-4AE8-B97C-8E5853C8B622}
15T35,857,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T35,270,{54AA4A91-1A6E-48EE-9744-780692A29DA5}
15T34,858,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T34,270,{BAD82810-5BF8-491C-B8DA-D515FDB1D87E}
15T33,859,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T33,270,{264195BD-3109-431A-A73B-F2AA2C86DE71}
15T32,860,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T32,270,{24A245A9-B13E-4182-BBF7-62B602A1D3FC}
15T31,861,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T31,270,{D13BD646-0F75-4052-9441-C0C65E225098}
15T30,862,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T30,270,{54ADEB6A-3FBD-42EC-8A07-8C0E508C330E}
15T29,863,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T29,270,{F3C915D8-BDC1-4770-BBB6-04A1B2AF766D}
15T28,864,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T28,270,{A08CD46E-AC5E-4918-B5E8-6F4DA82EE238}
15T27,865,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T27,270,{D66DF692-F426-428A-BDA9-F6473DA74E64}
15T26,866,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T26,270,{0004C202-39CA-4C8A-BD27-12D5A52944E5}
15T25,867,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,3,15-T,15T25,270,{720C8FE6-AF10-48CD-B9F5-83ABE257E990}
15S58,868,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-S,15S58,0,{5296640E-1987-4AD6-B2FF-40732B6081CA}
15S56,869,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,3,15-S,15S56,0,{AF9F8C63-FAF8-4EAA-81E4-AA03DA834F62}
15S57,870,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,3,15-S,15S57,0,{1B996A0F-71CC-4518-9E6C-E6BC5AA9BA5A}
15S54,871,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,3,15-S,15S54,0,{F995983C-493A-4369-A4CA-3247FA62C91A}
15S55,872,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,3,15-S,15S55,0,{585A135F-B1E9-46FD-86B5-500FD6981EE3}
15S53,873,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,3,15-S,15S53,0,{10D58F54-F763-456C-A6AC-53FC788F1A69}
15S52,874,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,3,15-S,15S52,0,{305C8898-C288-4549-B593-901C3168254B}
15T58,875,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-T,15T58,0,{FCC64223-3791-4861-B1A6-A6DDF76B01EB}
15T57,876,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-T,15T57,0,{E1E93E54-7AC1-4D08-860E-F046F0D41A50}
15T56,877,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-T,15T56,0,{41D84ECC-244F-419E-B728-925108A878D7}
15T55,878,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-T,15T55,0,{F49B221A-C68B-4F55-901E-ECBB487999F3}
15S45,879,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S45,270,{850E9E4A-CB24-4D67-95C0-7DAEA1FB2F33}
15S44,880,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S44,270,{20D08EAA-1779-4CC1-9BA4-E674C9079FE3}
15S43,881,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S43,270,{DF7F5FE8-AB25-4BB8-9E3E-255110531B7F}
15S42,882,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S42,270,{84D56D2D-4B42-4816-A139-7C6F41592746}
15S41,883,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S41,270,{4D6E4E59-7025-4C2E-B324-DE2FF89E5DFE}
15S40,884,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,3,15-S,15S40,270,{16949DFB-A863-465E-AB92-721A6209A72F}
19S01,885,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,19-S,19S01,180,{A99FA98B-A87F-4A33-80FE-9AF8E165DAB8}
19S02,886,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,19-S,19S02,180,{9EA0D2D4-CC96-40E7-AE92-0D5EB8B910F1}
19S03,887,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,19-S,19S03,180,{95534D92-5BEC-4675-8187-F3101EAD9E6B}
19S04,888,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,19-S,19S04,180,{BAF9DEF7-808E-4FFA-B29B-63F120A16AAB}
19S05,889,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,19-S,19S05,180,{10F61DAE-333D-4AAA-9F26-F64FA041F4A4}
18S53,892,VIP,Mechanical,Other,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,18-S,18S53,0,{9C2361CD-6371-414E-B803-2517686771AE}
18S54,893,VIP,Mechanical,Other,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,18-S,18S54,0,{E93DFFEF-E2A3-4C88-AC44-FFA49212EAC4}
18S55,894,VIP,Mechanical,Other,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,6,18-S,18S55,0,{9170FA58-07DE-4766-B632-EDCAA2489DB3}
14M86,898,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M86,90,{9EE2C307-E94B-418F-BA5A-9B054F07ADD7}
14M85,899,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M85,90,{E43F7AE3-786E-4B61-9E80-5620DCB38839}
14M84,900,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M84,90,{359DC113-64E3-43DE-A87D-AFDF36D20227}
14M83,901,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M83,90,{799F9212-B73C-4D0E-A3C2-098473D3D00A}
14M82,902,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M82,90,{00657C17-A0FC-4DA4-903D-100B4C68C28C}
14M81,903,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M81,90,{B274D9BD-CDC0-4A0A-9DEC-99351CCB82F9}
14M80,904,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M80,90,{F80DDDCC-49F2-4B89-8E10-105FE662FA92}
14M79,905,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M79,90,{BFA2DA40-535D-438C-9420-9E1C71F24242}
14M78,906,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car RT,,,2,14-M,14M78,90,{74EF27EB-C272-466C-A92B-E183322BC4E7}
14M77,907,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M77,90,{0FA4F418-C69C-41AD-8734-038937AF6AD0}
14M76,908,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M76,90,{1AA25990-1547-4F66-AE9D-4FAA77015629}
16M79,909,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking LT,,Stove Pipe,3,16-M,16M79,90,{7B55F2E3-71EA-49EC-B927-A6DBA34639EC}
19L35,910,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Compact Vehicle Only,,,6,19-L,19L35,270,{A5C2FD5A-2B31-4454-BB3A-3E5389D85FE7}
19L34,911,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,19-L,19L34,270,{B61EFB7D-DFA6-46A2-AA27-13B3BEB41070}
19L33,912,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,19-L,19L33,270,{DDD73004-9E0A-4332-AEA9-D6AC681B9750}
19L32,913,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,19-L,19L32,270,{F83871CC-2CFA-43FB-AA76-F211EC08E48C}
19L30,914,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,6,19-L,19L30,270,{C53A5193-1187-4D11-9779-ECFB7A6F63DD}
19L29,915,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,6,19-L,19L29,270,{079F7F6C-303F-4F9B-BB3C-C6C49B699BC0}
19L28,916,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,19-L,19L28,270,{3BE11FD9-06A6-4DD5-9F74-8CD2FA0EEC75}
19L27,917,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,19-L,19L27,270,{8DB54DBD-4DB0-4AA0-8543-0769BBD756D9}
19L26,918,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,6,19-L,19L26,270,{D359AD87-D38C-42EA-A1BB-CD9964075F26}
17L38,919,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L38,270,{FBF10C57-DCD2-4E44-BE44-F303484C0936}
17L37,920,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L37,270,{D035DA13-338C-4321-A9A5-734827BB466E}
17L36,921,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L36,270,{4E37B06B-D013-4845-9AB8-C2967DEAF3BC}
17L35,922,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L35,270,{4313B5C1-A1E0-49A3-AAB6-841D7748C707}
17L34,923,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L34,270,{8304A35C-386A-486B-BAEF-736676F58FED}
17L33,924,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L33,270,{0C0E7F06-4A38-4E84-AC96-74B2DB111835}
17L32,925,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L32,270,{FAC33ECA-C4A0-4665-A168-20DBDBE6A6D8}
17L31,926,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L31,270,{4B07F89A-0AF8-488B-B04A-51AE425D913F}
17L30,927,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L30,270,{C27E0969-B9A7-49F1-BE83-F71BA6E6760E}
17L29,928,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L29,270,{E56840F0-29F0-4CA4-AB26-8E3A22D9D27A}
17L28,929,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L28,270,{63BB6D4D-F7C2-4FA0-98E0-B0B1FEEA99B6}
17L27,930,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,NP 8pm-6am,Passenger Vehicles only,,4,17-L,17L27,270,{45DAF58B-27B6-4487-A99E-5BA094BF71B0}
16L35,931,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L35,270,{1A8112E5-05D0-439E-86DF-A62C46D1B60F}
16L34,932,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L34,270,{20950944-FACC-47A1-AA75-A6F962F9B382}
16L33,933,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L33,270,{12C2F394-8135-49EA-9A05-B1CE2365CC18}
16L30,934,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L30,270,{24245596-01CF-4A9C-BB23-51D21C63F6EE}
16L29,935,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L29,270,{42806CCC-4DA1-4685-BF39-CB30198E5894}
16L28,936,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L28,270,{3F24386C-0C18-4F3D-B8DE-88837A0F9E93}
16L27,937,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L27,270,{419C266F-B457-4E3A-AC44-058A6C99C0E8}
15L32,938,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L32,270,{F30B2E2D-AC88-4AB2-8C32-A9B17C0D2816}
15L31,939,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L31,270,{08922201-A07B-4B0B-9D27-C796BE81C365}
15L30,940,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L30,270,{E33F3E2D-960C-40F2-9118-2915FD56D6D1}
15L29,941,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L29,270,{7F7AB3EA-17B3-48AC-B3BD-30DF98A580A3}
15L28,942,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L28,270,{1E7C7FEC-8755-4721-9113-CE1A29E110C4}
15L27,943,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L27,270,{BBF0E5AF-885E-4FDA-AE46-E23E4CD86D1A}
15L26,944,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-L,15L26,270,{1A520CD8-84B0-4365-A494-68320A4ACD7D}
14L37,945,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-L,14L37,270,{71A2A153-BA6C-44BD-B522-29E5CB013901}
14L36,946,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-L,14L36,270,{44BE5386-CA99-4802-809B-8ACFDBC0C3B6}
14L35,947,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-L,14L35,270,{FF6C18EE-B041-4D24-9A37-392DB1AD7936}
14L34,948,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-L,14L34,270,{6080FD57-6D62-43DB-ACBD-C00253609EB6}
14L33,949,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-L,14L33,270,{FD49CFE2-685E-43D4-A920-3CFA78DEDEC5}
19J32,950,Tallboy,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,19-J,19J32,270,{C900057E-5B48-4693-96DC-8DE2F57FD3D4}
19J33,951,Tallboy,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,19-J,19J33,270,{0F4F828F-E18A-4E86-9C7B-7AE56A056B61}
19J37,952,Tallboy,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,5,19-J,19J37,270,{298F3F5E-2AC2-411E-B4E6-3675302FB12A}
19G33,953,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,4,19-G,19G33,270,{A465BF2C-91AC-4D64-BEEA-107FA510ABD1}
18G27,954,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,4,18-G,18G27,270,{D9C26EE4-6BD0-4463-AB98-AE67DE9CBF4A}
16L43,955,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L43,270,{3E9C7594-13FF-433D-B086-6E2ED0EDF40B}
16L42,956,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L42,270,{4BDF67F0-1054-404A-88A2-B7B9102545E0}
16L76,957,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,16-L,16L76,90,{05A6023D-5173-4D7D-8292-758B38F0484F}
14K78,958,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K78,90,{07DB35A5-D34E-4E5F-B72E-AD453C8C7928}
14K79,959,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K79,90,{EE5E7760-7717-4235-AE7E-2E6E5DA9EFA7}
16J35,961,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,16-J,16J35,270,{B8E705EA-B6D9-47AA-B9A9-A80798A9B7FA}
19L81,963,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,5,19-L,19L81,90,{4A99D684-4D21-4C1B-BFC6-D804DC77E645}
15K77,964,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:00 - 5:00,,,Stove Pipe,3,15-K,15K77,90,{C086566D-6647-4E5B-90A7-CA4F26F8AFC0}
15K78,965,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:00 - 5:00,Handicapped,,Stove Pipe,3,15-K,15K78,90,{0CCEA777-A75B-42E6-B62A-B04859C7F3F0}
15K79,966,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:00 - 5:00,Handicapped,,,3,15-K,15K79,90,{0890362C-E10C-4389-8113-1CE01ED99156}
15K80,967,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:00 - 5:00,,,,3,15-K,15K80,90,{D39BF373-7251-4A1D-A905-A5F5A0A17AB7}
15K81,968,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:00 - 5:00,,,,3,15-K,15K81,90,{1265B633-A277-41B5-AA54-83AD2BC4AFA2}
14K76,969,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking LT,,Stove Pipe,2,14-K,14K76,90,{6F99C1D2-D3AA-4023-8B48-21A4EA7A604A}
14K77,970,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K77,90,{F188091A-F6FC-4894-9BAF-2635EA1FF9D4}
14K80,971,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K80,90,{6E5E799F-85A5-4641-8407-69044C33CF70}
15J31,972,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,10  min parking,Stove Pipe,3,15-J,15J31,270,{8BBF988C-9641-42F2-BC9E-E6C775A79331}
15J32,973,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-J,15J32,270,{069A3B5A-2B20-4B9A-B932-F8862259FE7E}
15J33,974,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,3,15-J,15J33,270,{A3E8B6ED-A0C5-40FC-BA74-DA891EE39A86}
15J34,975,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,3,15-J,15J34,270,{5079823B-CCCC-4399-85B3-0424C139F8B3}
15J35,976,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,3,15-J,15J35,270,{8C97C448-791D-48EF-B523-CE082FD6FE0A}
15J36,977,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,3,15-J,15J36,270,{4C53C072-494F-48FC-82AC-A8150B8F839F}
15J37,978,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,3,15-J,15J37,270,{7FDCDF74-9EE3-4DAE-9547-6837C73C4243}
15J38,979,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,This Car,,,3,15-J,15J38,270,{C194F2E0-C9DA-43E4-B00B-ADB103328087}
